Timestamp,Run,Cross Validation Step,Global Step,Local Step,Total Loss,Average Loss,Learning Rate,Examples per Second,Seconds per Step
2023-11-19 10:13:17.089053,0,-1,100,100,486.8804626464844,7.607507,0.01,251.97153949964908,0.2514821188118812
2023-11-19 10:13:19.540322,0,-1,200,200,484.9369812011719,7.5771403,0.01,2610.8925621790186,0.02451269
2023-11-19 10:13:22.003374,0,-1,300,300,487.68975830078125,7.6201525,0.01,2598.4033623339506,0.02463051
2023-11-19 10:13:24.647239,0,-1,400,400,425.60125732421875,6.6500196,0.01,2420.6984849831592,0.026438649999999998
2023-11-19 10:13:27.797388,0,-1,500,500,395.3067626953125,6.176668,0.01,2031.650576417362,0.03150148
2023-11-19 10:13:34.225244,0,-1,600,600,350.9708251953125,5.483919,0.01,995.6658974629033,0.06427859
2023-11-19 10:13:36.692001,0,-1,700,700,223.9024658203125,3.498476,0.01,2594.499579812685,0.02466757
2023-11-19 10:13:39.215281,0,-1,800,800,282.0877990722656,4.407622,0.005,2536.3822232896164,0.02523279
2023-11-19 10:13:41.702009,0,-1,900,900,233.11058044433594,3.6423528,0.005,2573.6630624660197,0.02486728
2023-11-19 10:13:45.121183,0,-1,1000,1000,170.8338623046875,2.669279,0.005,1871.7987488780175,0.03419171
2023-11-19 10:13:51.126349,0,-1,1100,1100,298.4579772949219,4.663406,0.005,1065.7485243129709,0.060051690000000005
2023-11-19 10:13:53.599843,0,-1,1200,1200,188.78076171875,2.9496994,0.005,2587.4329996353335,0.02473494
2023-11-19 10:13:56.132335,0,-1,1300,1300,294.4042663574219,4.6000667,0.005,2527.154073081347,0.025324930000000002
2023-11-19 10:13:58.588771,0,-1,1400,1400,201.677490234375,3.1512108,0.005,2605.400669913647,0.02456436
2023-11-19 10:14:01.984736,0,-1,1500,1500,229.69638061523438,3.589006,0.005,1884.5906153865633,0.03395963
2023-11-19 10:14:07.884358,0,-1,1600,1600,295.804931640625,4.621952,0.0025,1084.8150805568423,0.058996230000000004
2023-11-19 10:14:10.499456,0,-1,1700,1700,298.4943542480469,4.6639743,0.0025,2447.327021778916,0.02615098
2023-11-19 10:14:12.996912,0,-1,1800,1800,262.550048828125,4.1023445,0.0025,2562.607709605294,0.02497456
2023-11-19 10:14:15.450523,0,-1,1900,1900,279.36676025390625,4.3651056,0.0025,2608.400435113798,0.02453611
2023-11-19 10:14:19.258712,0,-1,2000,2000,261.5661926269531,4.0869718,0.0025,1680.5897399471191,0.038081870000000004
2023-11-19 10:14:27.336227,0,-1,2100,2100,213.47018432617188,3.3354716,0.0025,792.3228864322753,0.08077515
2023-11-19 10:14:29.985800,0,-1,2200,2200,193.3061981201172,3.0204093,0.0025,2415.48081655329,0.02649576
2023-11-19 10:14:33.296937,0,-1,2300,2300,188.84463500976562,2.9506974,0.0025,1932.8725445723428,0.03311134
2023-11-19 10:14:37.630747,0,-1,2400,2400,220.87503051757812,3.4511724,0.00125,1476.7599517468686,0.04333812
2023-11-19 10:14:40.176430,0,-1,2500,2500,221.2987518310547,3.457793,0.00125,2514.0590898163323,0.02545684
2023-11-19 10:14:47.486743,0,-1,2600,2600,285.601318359375,4.4625206,0.00125,875.4755097353561,0.07310313
2023-11-19 10:14:51.562595,0,-1,2700,2700,205.66653442382812,3.2135396,0.00125,1570.2257714776829,0.040758470000000005
2023-11-19 10:14:55.195714,0,-1,2800,2800,221.35914611816406,3.4587367,0.00125,1761.5703518901923,0.036331220000000004
2023-11-19 10:14:57.861492,0,-1,2900,2900,285.3478088378906,4.4585595,0.00125,2400.800066622202,0.02665778
2023-11-19 10:15:00.373262,0,-1,3000,3000,301.76568603515625,4.715089,0.00125,2548.0029827559915,0.02511771
2023-11-19 10:15:10.289624,0,-1,3100,3100,189.18283081054688,2.9559817,0.00125,645.398109790286,0.09916359999999999
2023-11-19 10:15:12.792980,0,-1,3200,3200,221.15042114257812,3.4554753,0.000625,2556.5660205212357,0.02503358
2023-11-19 10:15:15.272283,0,-1,3300,3300,285.8352355957031,4.4661756,0.000625,2581.371692516684,0.024793020000000002
2023-11-19 10:15:17.737220,0,-1,3400,3400,237.25201416015625,3.7070627,0.000625,2596.4141897280983,0.024649380000000002
2023-11-19 10:15:20.190640,0,-1,3500,3500,269.92608642578125,4.217595,0.000625,2608.6045636721656,0.024534189999999997
2023-11-19 10:15:28.693827,0,-1,3600,3600,237.49703979492188,3.7108912,0.000625,752.6588851146182,0.08503188
2023-11-19 10:15:31.203809,0,-1,3700,3700,237.1417999267578,3.7053406,0.000625,2549.8190823679215,0.02509982
2023-11-19 10:15:33.661762,0,-1,3800,3800,269.7084045410156,4.214194,0.000625,2603.7926681266895,0.02457953
2023-11-19 10:15:36.797748,0,-1,3900,3900,172.7548828125,2.699295,0.000625,2040.8267389119333,0.03135984
2023-11-19 10:15:37.213554,0,-1,3910,3910,301.4605712890625,4.7103214,0.0003125,15391.756271539442,0.0415807
2023-11-19 10:16:26.095002,1,-1,100,100,306.1847229003906,4.7841363,0.01,160.20459328096427,0.39553383168316836
2023-11-19 10:16:28.820312,1,-1,200,200,336.352294921875,5.2555046,0.01,2348.356700705608,0.0272531
2023-11-19 10:16:31.501295,1,-1,300,300,375.46392822265625,5.866624,0.01,2387.184103741053,0.02680983
2023-11-19 10:16:34.151476,1,-1,400,400,255.2682647705078,3.9885666,0.01,2414.928484156937,0.02650182
2023-11-19 10:16:37.270747,1,-1,500,500,249.53485107421875,3.898982,0.01,2051.7627687769154,0.031192690000000002
2023-11-19 10:16:43.769023,1,-1,600,600,339.27874755859375,5.3012304,0.01,984.8763010754542,0.06498278
2023-11-19 10:16:46.437377,1,-1,700,700,356.1826171875,5.5653534,0.01,2398.4832591489953,0.02668353
2023-11-19 10:16:49.048043,1,-1,800,800,307.0723876953125,4.798006,0.005,2451.481729183281,0.02610666
2023-11-19 10:16:51.720754,1,-1,900,900,265.3460693359375,4.1460323,0.005,2394.5715063950024,0.026727120000000004
2023-11-19 10:16:55.391920,1,-1,1000,1000,186.5902099609375,2.915472,0.005,1743.3167636522812,0.03671163
2023-11-19 10:17:02.406748,1,-1,1100,1100,200.61114501953125,3.1345491,0.005,912.3528296480456,0.0701483
2023-11-19 10:17:05.131503,1,-1,1200,1200,140.27432250976562,2.1917863,0.005,2348.8350328745155,0.02724755
2023-11-19 10:17:08.011480,1,-1,1300,1300,138.6309814453125,2.166109,0.005,2222.240740895063,0.02879976
2023-11-19 10:17:11.688488,1,-1,1400,1400,138.028564453125,2.1566963,0.005,1740.5455740101736,0.03677008
2023-11-19 10:17:15.180781,1,-1,1500,1500,139.1039581298828,2.1734993,0.005,1832.605779294132,0.03492295
2023-11-19 10:17:19.717294,1,-1,1600,1600,143.080810546875,2.2356377,0.0025,1410.7755032941607,0.04536512
2023-11-19 10:17:22.321792,1,-1,1700,1700,141.89549255371094,2.217117,0.0025,2457.287354415323,0.02604498
2023-11-19 10:17:25.348743,1,-1,1800,1800,136.02041625976562,2.125319,0.0025,2114.340215180368,0.03026949
2023-11-19 10:17:29.324566,1,-1,1900,1900,126.17044067382812,1.9714131,0.0025,1609.729203304774,0.03975824
2023-11-19 10:17:32.322229,1,-1,2000,2000,133.85101318359375,2.091422,0.0025,2134.9957833833278,0.02997664
2023-11-19 10:17:40.212587,1,-1,2100,2100,132.91751098632812,2.076836,0.0025,811.1168635631731,0.07890354999999999
2023-11-19 10:17:43.936236,1,-1,2200,2200,133.10086059570312,2.079701,0.0025,1718.7441673476742,0.03723649
2023-11-19 10:17:47.489757,1,-1,2300,2300,142.67117309570312,2.229237,0.0025,1801.0295698100167,0.03553523
2023-11-19 10:17:50.092706,1,-1,2400,2400,121.44235229492188,1.8975368,0.00125,2458.7496720066356,0.026029490000000002
2023-11-19 10:17:52.804179,1,-1,2500,2500,151.41741943359375,2.3658972,0.00125,2360.3406709194596,0.027114729999999997
2023-11-19 10:18:03.167338,1,-1,2600,2600,149.1033172607422,2.3297393,0.00125,617.5722463032511,0.1036316
2023-11-19 10:18:05.780239,1,-1,2700,2700,147.3560791015625,2.3024387,0.00125,2449.384802562363,0.026129009999999998
2023-11-19 10:18:08.433368,1,-1,2800,2800,147.3090362548828,2.3017037,0.00125,2412.246068698507,0.02653129
2023-11-19 10:18:11.149422,1,-1,2900,2900,147.52926635742188,2.3051448,0.00125,2356.360498119882,0.027160530000000002
2023-11-19 10:18:14.124292,1,-1,3000,3000,147.30111694335938,2.30158,0.00125,2151.3552361465327,0.02974869
2023-11-19 10:18:20.825457,1,-1,3100,3100,147.3798828125,2.3028107,0.00125,955.0576720528935,0.06701166
2023-11-19 10:18:23.522864,1,-1,3200,3200,147.3732147216797,2.3027065,0.000625,2372.6481125584264,0.026974079999999998
2023-11-19 10:18:26.172408,1,-1,3300,3300,147.60409545898438,2.306314,0.000625,2415.509989643501,0.026495440000000002
2023-11-19 10:18:29.026576,1,-1,3400,3400,147.30984497070312,2.3017163,0.000625,2242.339432730167,0.02854162
2023-11-19 10:18:32.457990,1,-1,3500,3500,147.06900024414062,2.2979531,0.000625,1865.1181523207024,0.03431418
2023-11-19 10:18:39.379296,1,-1,3600,3600,147.5479278564453,2.3054364,0.000625,924.6805770411348,0.06921309
2023-11-19 10:18:42.017318,1,-1,3700,3700,147.23876953125,2.3006058,0.000625,2426.061051068206,0.02638021
2023-11-19 10:18:44.761727,1,-1,3800,3800,147.32781982421875,2.3019972,0.000625,2332.014773313589,0.02744408
2023-11-19 10:18:48.249211,1,-1,3900,3900,147.359619140625,2.302494,0.000625,1835.1343934866493,0.03487483
2023-11-19 10:18:48.636344,1,-1,3910,3910,147.32505798339844,2.301954,0.0003125,16531.743530663804,0.038713399999999995
2023-11-19 10:19:48.004827,2,-1,100,100,862.3914794921875,13.474867,0.01,114.25135931001034,0.5546221683168316
2023-11-19 10:19:51.634033,2,-1,200,200,749.5648193359375,11.71195,0.01,1763.4701565741063,0.036292080000000004
2023-11-19 10:19:54.084389,2,-1,300,300,685.0924072265625,10.704569,0.01,2611.8675097557334,0.02450354
2023-11-19 10:19:56.596492,2,-1,400,400,620.6199951171875,9.697187,0.01,2547.6652240512335,0.025121039999999997
2023-11-19 10:19:59.050809,2,-1,500,500,781.801025390625,12.215641,0.01,2607.650112027093,0.02454317
2023-11-19 10:20:04.491669,2,-1,600,600,685.0924072265625,10.704569,0.01,1176.2848476683553,0.05440859
2023-11-19 10:20:08.082321,2,-1,700,700,604.501953125,9.445343,0.01,1782.4055958623683,0.03590653
2023-11-19 10:20:10.523076,2,-1,800,800,733.4467163085938,11.460105,0.005,2622.1394609454865,0.024407549999999997
2023-11-19 10:20:12.927685,2,-1,900,900,717.32861328125,11.20826,0.005,2661.555371372227,0.024046090000000003
2023-11-19 10:20:15.479778,2,-1,1000,1000,685.0924072265625,10.704569,0.005,2507.7465859381246,0.02552092
2023-11-19 10:20:20.839318,2,-1,1100,1100,701.2105102539062,10.956414,0.005,1194.1327778625696,0.05359538
2023-11-19 10:20:24.416496,2,-1,1200,1200,701.2105712890625,10.956415,0.005,1789.1183029318338,0.03577181
2023-11-19 10:20:26.859324,2,-1,1300,1300,733.4467163085938,11.460105,0.005,2619.9142960535905,0.02442828
2023-11-19 10:20:29.365256,2,-1,1400,1400,749.5648193359375,11.71195,0.005,2553.938991984223,0.02505933
2023-11-19 10:20:31.837794,2,-1,1500,1500,588.3838500976562,9.193498,0.005,2588.4334234701346,0.02472538
2023-11-19 10:20:37.229035,2,-1,1600,1600,652.856201171875,10.200878,0.0025,1187.1113833223462,0.05391238
2023-11-19 10:20:40.756045,2,-1,1700,1700,685.0924682617188,10.70457,0.0025,1814.572777268847,0.03527001
2023-11-19 10:20:43.183906,2,-1,1800,1800,604.501953125,9.445343,0.0025,2636.0522152517865,0.02427873
2023-11-19 10:20:45.701264,2,-1,1900,1900,620.6200561523438,9.697188,0.0025,2542.347969577628,0.02517358
2023-11-19 10:20:48.196931,2,-1,2000,2000,701.2105712890625,10.956415,0.0025,2564.445723105576,0.02495666
2023-11-19 10:20:53.628920,2,-1,2100,2100,765.6829223632812,11.963796,0.0025,1178.2060597714978,0.054319870000000006
2023-11-19 10:20:57.200460,2,-1,2200,2200,814.0371704101562,12.719331,0.0025,1791.9425861595394,0.03571543
2023-11-19 10:20:59.649305,2,-1,2300,2300,701.2105712890625,10.956415,0.0025,2613.478032900422,0.024488439999999997
2023-11-19 10:21:02.166693,2,-1,2400,2400,685.0924072265625,10.704569,0.00125,2542.3176721268237,0.02517388
2023-11-19 10:21:04.651108,2,-1,2500,2500,588.3839111328125,9.193499,0.00125,2576.0591527582956,0.02484415
2023-11-19 10:21:13.987977,2,-1,2600,2600,781.801025390625,12.215641,0.00125,685.4545474018596,0.0933687
2023-11-19 10:21:16.462112,2,-1,2700,2700,652.8562622070312,10.200879,0.00125,2586.7636918614758,0.024741339999999997
2023-11-19 10:21:19.008773,2,-1,2800,2800,733.44677734375,11.460106,0.00125,2513.09459720002,0.025466609999999997
2023-11-19 10:21:21.647588,2,-1,2900,2900,604.501953125,9.445343,0.00125,2425.3329053631314,0.02638813
2023-11-19 10:21:25.435282,2,-1,3000,3000,765.6829223632812,11.963796,0.00125,1689.6824294676392,0.03787694
2023-11-19 10:21:33.417449,2,-1,3100,3100,749.5648193359375,11.71195,0.00125,801.787083185034,0.07982169
2023-11-19 10:21:35.886637,2,-1,3200,3200,701.2105712890625,10.956415,0.000625,2591.9452062783394,0.02469188
2023-11-19 10:21:38.825297,2,-1,3300,3300,797.9190673828125,12.467485,0.000625,2177.8648621241396,0.029386580000000002
2023-11-19 10:21:42.670361,2,-1,3400,3400,717.32861328125,11.20826,0.000625,1664.471644685238,0.03845064
2023-11-19 10:21:45.489326,2,-1,3500,3500,717.32861328125,11.20826,0.000625,2270.335197254881,0.028189669999999997
2023-11-19 10:21:54.104898,2,-1,3600,3600,652.856201171875,10.200878,0.000625,742.8411585072142,0.0861557
2023-11-19 10:21:57.797743,2,-1,3700,3700,685.0924072265625,10.704569,0.000625,1733.0806646147714,0.036928459999999996
2023-11-19 10:22:00.988976,2,-1,3800,3800,797.9190673828125,12.467485,0.000625,2005.4931711390732,0.03191235
2023-11-19 10:22:03.484826,2,-1,3900,3900,797.9190673828125,12.467485,0.000625,2564.256666065669,0.024958499999999998
2023-11-19 10:22:03.728640,2,-1,3910,3910,652.856201171875,10.200878,0.0003125,26249.518075254087,0.0243814
